order_id,customer_id,product_id,quantity,discount,order_date
670,6826,15846,3,0.23,2025-06-16
671,2027,14602,5,0.25,2025-08-20
672,8803,18609,1,0.06,2024-07-20
673,3839,1070,2,0.26,2023-09-30
674,3851,15815,3,0.23,2024-05-19
675,8372,3446,2,0.21,2023-09-01
676,1637,4456,1,0.14,2024-06-05
677,9595,9324,3,0.18,2023-12-31
678,7581,2294,5,0.02,2024-10-25
679,4174,3738,1,0.06,2024-06-19
680,9764,890,4,0.04,2025-06-23
681,6363,18589,1,0.25,2024-07-17
682,8903,10911,2,0.12,2025-03-30
683,1257,1870,4,0.15,2024-06-02
684,7680,12980,5,0.11,2023-10-30
685,105,6067,3,0.21,2025-04-08
686,2014,4237,4,0.24,2024-06-07
687,7704,15775,2,0.29,2025-02-12
688,2591,13039,5,0.2,2024-11-14
689,8100,17511,1,0.02,2023-09-20
690,5642,4219,5,0.18,2024-03-09
691,1028,13414,5,0.24,2025-04-12
692,3830,2414,5,0.29,2024-01-31
693,5825,12174,2,0.2,2023-09-11
694,6802,15014,4,0.21,2024-01-24
695,8844,14370,5,0.2,2025-01-17
696,45,10529,3,0.28,2024-02-02
697,2012,2656,4,0.2,2024-06-27
698,6238,19536,1,0.03,2024-11-30
699,5863,6796,3,0.01,2023-12-03
700,5189,4738,3,0.04,2024-09-17
701,9860,13486,5,0.24,2025-08-12
702,9342,14617,4,0.15,2024-04-08
703,9346,333,1,0.3,2024-01-01
704,9137,5726,5,0.24,2024-05-28
705,1952,13116,1,0.08,2024-09-08
706,3994,16256,5,0.26,2025-03-02
707,6948,8876,1,0.09,2025-06-19
708,9267,15767,1,0.06,2025-03-24
709,3850,9994,1,0.0,2025-07-26
710,1151,3305,1,0.11,2024-10-09
711,7942,15765,1,0.02,2025-01-20
712,3643,403,4,0.15,2023-08-25
713,331,16515,2,0.23,2024-03-10
714,5676,12355,1,0.21,2024-01-27
715,4746,7572,2,0.01,2025-04-14
716,3225,1446,2,0.24,2024-07-30
717,2104,6447,5,0.23,2025-06-08
718,4092,11388,3,0.02,2025-01-28
719,6121,14777,1,0.07,2025-06-07
720,3250,18352,3,0.29,2024-08-16
721,4128,15933,2,0.19,2024-01-19
722,9045,2407,2,0.24,2024-12-19
723,9762,12780,3,0.3,2024-11-07
724,7869,7608,3,0.27,2023-11-02
725,5277,9426,5,0.11,2024-11-03
726,6315,14203,1,0.13,2024-08-03
727,7121,13438,3,0.15,2024-12-19
728,2409,8928,2,0.09,2025-05-03
729,6634,18416,2,0.08,2023-08-21
730,5358,9701,5,0.14,2023-11-20
731,1757,10766,4,0.18,2025-04-09
732,681,815,3,0.25,2023-10-29
733,3802,4849,4,0.19,2023-10-15
734,7721,7806,4,0.02,2023-11-26
735,3799,1932,1,0.13,2024-05-14
736,9948,17033,2,0.25,2024-12-02
737,1483,1341,5,0.1,2024-07-14
738,2909,16366,5,0.29,2023-11-20
739,3824,5888,5,0.1,2025-03-18
740,6150,18378,2,0.27,2024-05-16
741,5215,3809,1,0.13,2024-10-31
742,1265,1823,4,0.1,2023-11-10
743,5139,3076,2,0.15,2025-07-24
744,2801,5402,4,0.05,2024-12-08
745,3226,12417,3,0.15,2024-06-05
746,3760,8994,5,0.28,2025-06-01
747,6334,1555,3,0.05,2023-09-04
748,545,9916,5,0.16,2023-08-28
749,5191,4768,4,0.25,2025-05-20
750,7648,19706,1,0.22,2025-06-18
751,8286,16419,3,0.03,2024-03-10
752,8241,13147,5,0.09,2025-01-20
753,620,9785,5,0.26,2024-03-24
754,7629,2533,5,0.16,2025-03-09
755,2255,19506,5,0.02,2024-07-10
756,7650,17490,1,0.27,2025-07-09
757,8141,12854,4,0.03,2024-07-10
758,5940,8329,3,0.21,2023-10-29
759,133,14003,1,0.28,2024-02-25
760,7228,1725,1,0.29,2024-11-11
761,3521,13545,3,0.02,2024-06-17
762,3026,275,1,0.13,2024-02-03
763,5916,14602,4,0.18,2023-09-15
764,3928,13267,3,0.19,2023-12-11
765,2990,10879,5,0.16,2024-12-17
766,5835,12515,5,0.08,2024-07-22
767,1656,5628,2,0.15,2023-12-18
768,9858,17355,3,0.06,2023-10-02
769,5265,8238,1,0.08,2024-10-20
770,606,3103,5,0.08,2025-07-15
771,6487,15114,2,0.12,2024-12-21
772,2440,10684,1,0.11,2025-04-18
773,1494,1438,3,0.19,2023-11-01
774,377,17766,1,0.09,2024-12-27
775,3630,2931,1,0.23,2024-12-02
776,2797,10620,5,0.01,2023-12-24
777,7352,12192,3,0.21,2024-10-02
778,7874,14295,5,0.03,2025-01-06
779,1788,7206,3,0.17,2024-07-06
780,1106,16632,3,0.29,2024-10-16
781,9509,3381,4,0.04,2025-02-10
782,4936,15501,1,0.04,2024-03-01
783,1829,19976,5,0.05,2023-12-18
784,2803,9963,1,0.18,2024-11-15
785,8845,15947,5,0.25,2025-02-14
786,3921,7665,2,0.02,2024-01-05
787,5964,11323,5,0.28,2024-10-28
788,7380,13011,1,0.07,2023-09-04
789,5617,4293,2,0.0,2025-03-18
790,2522,4229,4,0.19,2024-08-06
791,1627,16054,4,0.29,2024-06-21
792,452,1112,1,0.24,2024-03-03
793,8748,1504,5,0.1,2024-07-04
794,5609,2225,4,0.05,2024-02-07
795,9678,8876,5,0.16,2025-05-31
796,9773,18033,2,0.07,2025-03-03
797,1888,3009,5,0.15,2024-06-15
798,7089,18046,2,0.11,2024-11-19
799,553,12070,2,0.2,2023-10-27
800,6499,8326,1,0.22,2024-06-04
801,6330,789,3,0.12,2024-07-14
802,3413,4491,5,0.0,2024-07-13
803,8369,18007,5,0.1,2024-10-18
804,168,18857,1,0.1,2024-12-10
805,2926,16352,3,0.0,2025-03-22
806,7058,8110,4,0.05,2024-07-28
807,9885,17588,2,0.26,2024-02-01
808,2649,10770,1,0.1,2025-03-19
809,8340,12817,3,0.26,2024-03-05
810,1531,4237,2,0.09,2023-11-29
811,4354,17006,3,0.05,2024-04-05
812,1000,18734,3,0.03,2023-10-13
813,4466,9684,3,0.29,2024-08-02
814,2565,1449,3,0.26,2025-03-24
815,3070,10084,3,0.3,2024-05-07
816,8185,19175,4,0.06,2024-11-02
817,3149,2863,2,0.27,2024-06-11
818,2663,2883,1,0.19,2023-09-23
819,550,16712,2,0.2,2023-10-08
820,3638,17784,1,0.14,2024-05-04
821,3513,17328,3,0.23,2025-07-28
822,7511,5640,5,0.01,2025-08-16
823,2227,2753,4,0.1,2025-08-04
824,2005,10400,3,0.13,2023-10-04
825,7462,7764,2,0.13,2024-08-10
826,1196,1589,4,0.3,2025-03-12
827,7199,15330,5,0.26,2024-08-21
828,7942,13692,3,0.29,2023-10-29
829,9933,16018,2,0.05,2025-05-27
830,6876,882,3,0.2,2025-04-03
831,583,11453,1,0.27,2024-01-12
832,1482,3117,5,0.04,2024-01-26
833,173,12120,5,0.25,2025-04-19
834,3584,12989,5,0.26,2024-05-13
835,5395,2131,4,0.23,2025-05-25
836,2429,9165,3,0.2,2024-12-28
837,6066,4834,4,0.27,2023-08-30
838,4189,14264,5,0.2,2024-07-23
839,3871,9355,3,0.06,2025-02-27
840,2158,5291,5,0.06,2024-08-04
841,2796,2435,2,0.0,2024-05-16
842,8104,6883,2,0.04,2023-08-26
843,501,9865,3,0.16,2024-11-16
844,154,814,1,0.08,2025-03-22
845,3552,9829,3,0.08,2024-07-15
846,3031,5545,4,0.29,2024-04-03
847,9903,4369,5,0.02,2024-11-12
848,2516,15864,2,0.08,2025-07-14
849,3971,6469,3,0.14,2024-10-18
850,2743,692,3,0.26,2024-06-14
851,8723,8632,3,0.07,2023-11-29
852,8012,12567,2,0.19,2023-08-30
853,2465,11026,3,0.17,2024-02-28
854,5036,18266,3,0.17,2025-04-12
855,8130,11448,5,0.12,2025-02-15
856,6036,19509,5,0.15,2024-08-08
857,9470,8201,1,0.29,2023-11-18
858,404,102,5,0.24,2023-09-23
859,7188,3057,1,0.13,2024-04-06
860,3601,11003,5,0.19,2024-05-29
861,6460,18473,2,0.23,2025-08-19
862,8273,6024,3,0.22,2024-05-24
863,4532,12672,3,0.17,2025-08-05
864,6542,12564,3,0.12,2024-04-15
865,6794,369,2,0.2,2023-12-28
866,8095,13975,2,0.08,2023-10-12
867,5122,2606,2,0.22,2024-12-25
868,9531,13375,1,0.26,2025-01-15
869,2307,15085,2,0.09,2024-01-03
870,8549,10923,4,0.24,2024-09-10
871,5068,9781,1,0.23,2024-06-08
872,4734,9774,2,0.13,2023-11-29
873,4544,19048,3,0.07,2023-10-06
874,659,12064,4,0.26,2023-08-23
875,5758,8905,5,0.09,2025-03-30
876,5416,16786,4,0.09,2024-04-08
877,9771,4005,3,0.2,2024-01-25
878,2837,4609,2,0.22,2024-03-11
879,5395,2204,5,0.22,2023-10-12
880,9211,19583,4,0.28,2024-02-24
881,8437,2797,1,0.11,2025-08-15
882,5170,11522,1,0.25,2024-03-09
883,8553,19906,1,0.09,2024-05-09
884,1009,17178,4,0.13,2025-01-15
885,9245,3850,3,0.14,2025-05-16
886,9084,980,1,0.09,2023-10-26
887,8265,13954,5,0.01,2024-07-20
888,217,5084,4,0.25,2024-01-09
889,8426,4722,2,0.08,2024-11-12
890,256,19742,2,0.09,2025-02-04
891,8189,8816,5,0.13,2025-07-23
892,8258,9688,4,0.1,2024-11-05
893,2692,16522,1,0.11,2024-11-15
894,1269,10364,4,0.06,2025-03-24
895,4888,7671,4,0.04,2024-01-11
896,9852,10343,2,0.01,2025-01-07
897,3385,1119,1,0.12,2025-01-11
898,4727,4563,4,0.26,2025-05-04
899,8100,12131,5,0.18,2025-06-16
900,7860,5999,5,0.28,2024-06-08
901,5014,12796,5,0.27,2025-07-13
902,8336,11198,4,0.12,2024-12-09
903,495,12157,1,0.2,2024-06-02
904,5277,15407,3,0.18,2024-04-28
905,9430,15451,3,0.21,2023-11-21
906,2673,18643,1,0.16,2024-09-06
907,1754,8324,1,0.1,2025-01-01
908,8205,8235,4,0.22,2023-08-30
909,2827,19021,1,0.21,2025-01-30
910,8754,19178,2,0.11,2024-03-31
911,848,11971,5,0.27,2024-12-09
912,827,14545,4,0.24,2023-11-29
913,2242,49,3,0.08,2023-11-20
914,2225,13057,1,0.04,2024-08-22
915,4563,9031,2,0.21,2025-05-01
916,1526,15848,2,0.23,2024-08-01
917,8244,9227,5,0.12,2023-12-21
918,7384,8590,2,0.21,2025-02-22
919,6737,18339,3,0.16,2025-06-06
920,558,14509,1,0.02,2024-11-02
921,4955,4557,2,0.07,2025-03-09
922,5193,770,3,0.09,2024-04-13
923,416,12173,4,0.22,2024-08-22
924,1816,1722,4,0.04,2023-11-23
925,8351,1078,2,0.0,2024-05-31
926,1683,1680,3,0.03,2025-04-16
927,5928,16709,5,0.27,2023-11-16
928,722,9567,5,0.2,2024-01-21
929,5,4470,2,0.09,2024-05-01
930,2739,1023,1,0.03,2023-10-09
931,8879,16450,3,0.1,2025-07-14
932,6468,2787,4,0.04,2025-06-06
933,2227,16044,1,0.04,2024-12-29
934,6173,3910,2,0.11,2025-08-06
935,2083,14418,5,0.15,2025-03-02
936,6649,149,3,0.01,2024-02-03
937,7390,3596,5,0.26,2024-05-30
938,3462,456,1,0.0,2025-06-06
939,8448,8897,5,0.25,2023-09-01
940,2401,11213,3,0.01,2024-05-02
941,142,6923,3,0.2,2024-12-14
942,1838,18155,5,0.19,2023-12-22
943,3474,9086,3,0.15,2025-02-05
944,4650,18488,3,0.13,2024-12-24
945,9683,14876,5,0.05,2025-07-31
946,9504,2315,1,0.12,2023-10-22
947,1301,13453,3,0.12,2025-06-26
948,6439,7104,2,0.13,2025-08-02
949,3658,2639,5,0.16,2024-12-28
950,9775,14422,5,0.25,2024-11-13
951,7531,12523,5,0.21,2024-09-23
952,2449,9594,3,0.16,2024-11-23
953,4964,16591,3,0.03,2024-09-30
954,7050,5972,4,0.07,2024-03-23
955,7205,10606,3,0.21,2023-09-14
956,4806,10816,2,0.09,2024-04-01
957,5671,8705,1,0.12,2023-09-14
958,8774,6457,2,0.04,2024-04-12
959,4346,5826,1,0.2,2024-12-30
960,5047,15316,2,0.2,2024-02-21
961,8481,1059,2,0.05,2023-10-23
962,811,10684,3,0.09,2025-04-16
963,140,5538,4,0.28,2024-07-14
964,1531,5680,3,0.07,2024-01-19
965,98,10878,5,0.18,2024-07-03
966,2610,961,4,0.18,2025-02-02
967,251,8548,2,0.12,2025-06-06
968,7148,3165,2,0.11,2024-11-06
969,7653,13629,2,0.09,2024-07-07
970,8546,11864,2,0.27,2025-04-07
971,5331,4797,5,0.3,2025-05-25
972,8414,235,2,0.21,2025-07-26
973,1564,4903,1,0.03,2023-10-16
974,2759,15816,5,0.12,2024-02-25
975,5543,12077,5,0.24,2023-12-08
976,5280,5147,1,0.22,2025-05-03
977,7803,16063,5,0.25,2025-03-20
978,185,5485,5,0.03,2024-06-11
979,897,10492,5,0.29,2023-12-06
980,3475,19812,1,0.24,2025-08-11
981,894,12378,3,0.24,2024-05-20
982,2013,12340,4,0.2,2025-03-13
983,355,5408,1,0.09,2023-12-15
984,3048,1795,4,0.15,2025-02-13
985,3083,9040,1,0.03,2024-04-04
986,7567,15046,2,0.11,2023-12-04
987,218,4286,1,0.24,2023-10-28
988,9585,17909,3,0.18,2024-05-19
989,926,14096,1,0.26,2023-09-19
990,4464,6455,5,0.19,2024-12-31
991,1486,7987,3,0.27,2024-08-08
992,9688,8926,1,0.21,2025-01-11
993,1927,16810,4,0.04,2024-08-19
994,4450,5701,5,0.06,2025-06-06
995,1355,15241,3,0.13,2024-10-23
996,1149,6209,4,0.3,2024-05-01
997,1895,3735,3,0.18,2024-07-09
998,6239,19921,3,0.19,2024-06-13
999,4981,19475,1,0.22,2023-12-16
1000,7512,18026,1,0.28,2025-05-02
1001,9083,11220,3,0.15,2024-06-04
1002,3866,8577,1,0.22,2024-08-05
1003,7096,6027,3,0.07,2023-11-14
1004,6998,8714,1,0.19,2025-08-04
1005,3440,14773,2,0.17,2025-07-09
1006,881,8760,3,0.21,2024-02-27
1007,7578,9148,1,0.2,2023-10-12
1008,9105,14043,1,0.22,2023-11-20
1009,4080,15554,4,0.27,2025-05-24
1010,461,10989,3,0.05,2025-02-12
1011,3590,2721,4,0.19,2025-07-30
1012,2120,16167,4,0.27,2023-09-30
1013,2830,3221,4,0.2,2024-12-11
1014,9215,16124,2,0.16,2024-03-30
1015,7438,16661,2,0.23,2024-08-02
1016,5575,299,1,0.26,2024-10-23
1017,3352,2581,2,0.28,2025-08-09
1018,6113,9285,5,0.3,2024-01-27
1019,3779,14252,4,0.05,2023-09-29
1020,3724,12321,4,0.03,2024-11-03
1021,3448,4819,2,0.18,2023-10-16
1022,3235,177,2,0.02,2024-12-03
1023,5516,18660,3,0.06,2025-01-09
1024,3496,19417,2,0.28,2025-03-06
1025,5545,19580,1,0.29,2024-08-13
1026,5851,3058,5,0.22,2023-11-28
1027,5492,1377,4,0.29,2024-11-30
1028,9290,15808,2,0.05,2025-02-27
1029,1660,1625,5,0.17,2023-11-16
1030,9143,16543,4,0.0,2025-07-22
1031,8471,19665,5,0.1,2024-03-03
1032,683,1615,2,0.16,2024-08-10
1033,1643,3323,2,0.04,2024-02-09
1034,516,7588,4,0.01,2024-01-13
1035,6478,954,2,0.07,2024-10-08
1036,4521,18460,4,0.26,2024-12-25
1037,2763,13172,5,0.25,2024-12-20
1038,7382,4336,5,0.02,2024-10-01
1039,7705,19778,2,0.21,2023-12-06
1040,4787,14080,5,0.11,2024-11-19
1041,37,18969,1,0.01,2025-08-01
1042,3542,2599,5,0.23,2024-03-09
1043,7253,19043,5,0.28,2024-02-21
1044,1017,8867,3,0.26,2023-08-25
1045,35,178,4,0.3,2023-08-23
1046,1329,19810,3,0.18,2023-12-04
1047,3534,10825,5,0.21,2024-08-24
1048,2610,1970,2,0.15,2025-03-19
1049,3448,1782,3,0.26,2024-03-31
1050,9463,18575,4,0.16,2024-12-21
1051,558,10755,3,0.23,2025-01-05
1052,1746,9742,3,0.07,2024-01-12
1053,1612,3421,1,0.19,2024-10-12
1054,7036,15946,1,0.24,2024-05-12
1055,1723,4500,1,0.02,2024-03-01
1056,5137,8039,3,0.06,2025-03-12
1057,4809,5496,2,0.13,2024-06-17
1058,3448,15695,3,0.11,2025-08-19
1059,4340,19896,1,0.04,2025-01-23
1060,9007,5876,4,0.24,2023-12-18
1061,5081,6014,3,0.17,2025-04-25
1062,4406,16912,3,0.26,2025-02-09
1063,6532,3751,5,0.18,2025-07-21
1064,6641,10563,5,0.1,2025-04-25
1065,7212,7306,5,0.29,2024-01-23
1066,9306,7933,1,0.03,2025-01-29
1067,6979,3897,2,0.29,2024-04-23
1068,9948,4658,3,0.05,2025-06-25
1069,2123,16886,1,0.02,2024-08-11
1070,5252,644,4,0.04,2023-12-24
1071,8710,18579,2,0.29,2024-12-06
1072,2375,3867,4,0.03,2024-03-04
1073,4573,12415,4,0.29,2025-06-28
1074,3431,1072,1,0.28,2024-02-14
1075,7976,1858,3,0.11,2025-03-11
1076,598,3373,3,0.07,2024-03-05
1077,368,4788,4,0.25,2025-07-29
1078,6412,14825,5,0.2,2023-12-24
1079,9351,4096,5,0.04,2025-08-20
1080,4498,263,3,0.29,2024-04-14
1081,2317,17441,2,0.04,2023-09-02
1082,2771,853,1,0.18,2023-12-12
1083,4359,2673,1,0.28,2024-10-02
1084,4817,4141,5,0.14,2024-03-04
1085,6658,15527,4,0.09,2024-12-10
1086,6733,8165,2,0.21,2024-03-13
1087,2011,6632,2,0.11,2025-03-01
1088,2972,2785,2,0.19,2025-03-15
1089,4500,2714,3,0.0,2024-12-10
1090,5448,12084,1,0.13,2025-03-10
1091,2109,19825,4,0.14,2024-03-31
1092,2485,2255,4,0.04,2024-01-03
1093,6894,19280,2,0.28,2023-09-16
1094,4570,18856,4,0.03,2024-10-11
1095,5057,12976,3,0.16,2024-10-16
1096,8251,6115,1,0.14,2024-10-10
1097,9604,10848,2,0.29,2024-10-05
1098,8169,11089,4,0.01,2024-08-16
1099,6297,9013,5,0.2,2024-03-28
1100,7569,2634,3,0.06,2023-12-04
1101,992,6313,4,0.13,2024-03-09
1102,1839,15957,3,0.24,2023-08-31
1103,1715,13377,4,0.08,2025-07-05
1104,1694,4778,1,0.22,2024-01-25
1105,2954,15063,2,0.1,2023-09-09
1106,6854,14896,2,0.29,2024-05-20
1107,8157,10397,2,0.19,2024-06-24
1108,7850,18415,3,0.3,2025-04-03
1109,1338,13930,3,0.14,2025-06-07
1110,5545,12329,1,0.25,2025-07-11
1111,9944,3546,3,0.14,2025-04-05
1112,6023,9062,1,0.11,2024-06-02
1113,7028,3935,3,0.23,2024-05-14
1114,9164,6016,2,0.08,2024-10-14
1115,8966,5544,1,0.19,2024-05-27
1116,8630,16475,4,0.3,2023-09-06
1117,2524,8151,3,0.26,2025-08-02
1118,4544,5886,2,0.04,2024-07-21
1119,2555,18255,4,0.28,2024-10-07
1120,8084,19197,4,0.07,2025-01-06
1121,5372,18614,5,0.19,2025-08-20
1122,6358,1695,5,0.17,2024-02-28
1123,3981,19588,3,0.15,2024-01-25
1124,8959,12231,5,0.15,2025-04-24
1125,9935,8020,3,0.08,2024-02-18
1126,2494,16890,1,0.23,2025-07-24
1127,1632,19525,3,0.2,2024-01-12
1128,4627,11972,1,0.13,2024-12-04
1129,9698,756,1,0.15,2024-01-17
1130,5687,9279,5,0.18,2025-07-15
1131,9280,10475,1,0.11,2025-04-23
1132,6311,4137,2,0.13,2023-10-26
1133,227,14476,4,0.17,2024-07-19
1134,7090,7470,4,0.09,2023-10-26
1135,308,12509,5,0.25,2025-02-01
1136,5329,18679,4,0.08,2023-09-07
1137,5980,4521,1,0.1,2024-12-15
1138,7929,4800,3,0.16,2023-09-12
1139,5430,12482,4,0.1,2025-08-03
1140,4604,13835,3,0.06,2024-02-17
1141,8355,18500,5,0.14,2025-01-30
1142,9817,7119,1,0.22,2023-09-23
1143,76,23,3,0.12,2023-10-31
1144,6836,1944,3,0.2,2024-10-27
1145,2186,13453,1,0.25,2024-08-26
1146,2239,9837,4,0.03,2023-08-31
1147,356,10827,2,0.0,2024-12-13
1148,4388,852,5,0.3,2023-12-08
1149,1300,14766,1,0.12,2025-06-23
1150,9218,7493,3,0.09,2023-08-31
1151,8356,19961,1,0.21,2023-09-01
1152,380,5293,1,0.25,2024-01-17
1153,4345,934,5,0.03,2023-09-02
1154,5129,17502,1,0.12,2025-04-15
1155,3180,17140,2,0.07,2023-12-26
1156,9592,14933,1,0.25,2025-07-09
1157,4788,16956,2,0.1,2025-06-06
1158,3887,6041,4,0.14,2023-12-24
1159,3508,13294,1,0.24,2025-05-17
1160,9581,7227,2,0.15,2024-11-15
1161,8077,11192,2,0.1,2023-10-02
1162,6999,17838,4,0.1,2024-12-10
1163,2963,13297,3,0.07,2025-07-03
1164,9763,16283,5,0.15,2025-07-23
1165,5521,4506,3,0.09,2025-05-11
1166,1641,15087,1,0.23,2024-03-16
1167,9891,3901,4,0.16,2024-09-25
1168,9918,10910,5,0.17,2024-02-29
1169,2803,12387,2,0.28,2024-01-05
1170,5084,19165,3,0.2,2024-06-06
1171,5130,1389,3,0.21,2025-08-01
1172,7616,11964,3,0.17,2024-01-25
1173,900,9029,5,0.19,2024-08-07
1174,1955,2166,3,0.03,2024-03-23
1175,170,2577,1,0.17,2024-10-19
1176,8753,15207,2,0.11,2024-10-08
1177,284,11505,5,0.24,2024-12-18
1178,7367,3184,2,0.15,2024-10-13
1179,9698,4153,4,0.25,2025-05-12
1180,6266,13948,5,0.11,2023-12-31
1181,8341,2333,5,0.06,2023-12-06
1182,7739,140,2,0.17,2023-11-06
1183,8113,7249,1,0.23,2024-02-16
1184,3037,10790,3,0.19,2024-12-17
1185,8119,1498,4,0.11,2025-03-17
1186,4827,18526,4,0.13,2024-07-31
1187,5076,1968,1,0.28,2024-10-17
1188,8734,13287,4,0.08,2025-07-20
1189,1564,13606,1,0.28,2025-07-31
1190,3919,2960,5,0.28,2025-07-28
1191,8569,11791,1,0.25,2023-09-06
1192,7802,17420,5,0.04,2023-11-15
1193,5545,11879,4,0.21,2024-03-14
1194,1718,6065,5,0.19,2023-10-31
1195,2726,9749,1,0.25,2025-03-14
1196,2438,18181,4,0.22,2024-08-09
1197,2175,14477,3,0.26,2023-11-14
1198,620,12385,3,0.15,2024-06-10
1199,759,17454,5,0.13,2023-08-21
1200,4177,9533,5,0.02,2024-07-09
1201,6670,767,4,0.21,2024-08-06
1202,285,4933,4,0.21,2023-11-27
1203,5944,17461,4,0.18,2024-03-09
1204,3134,4683,1,0.11,2024-10-04
1205,498,1275,5,0.24,2025-01-23
1206,4372,7135,4,0.1,2024-12-21
1207,7017,64,4,0.1,2023-12-10
1208,5654,8638,2,0.05,2023-12-19
1209,3474,14329,1,0.12,2023-08-25
1210,9707,8207,2,0.23,2024-09-19
1211,7265,4388,5,0.2,2024-08-20
1212,9493,7169,2,0.28,2024-05-13
1213,5408,4256,5,0.21,2024-12-14
1214,5912,18795,4,0.02,2024-11-26
1215,7399,1153,5,0.16,2025-02-18
1216,4389,17807,1,0.17,2024-03-05
1217,2269,14161,3,0.18,2024-11-25
1218,236,19322,3,0.03,2024-05-19
1219,3007,12159,3,0.15,2024-10-25
1220,4884,13936,2,0.06,2025-03-02
1221,3231,9913,3,0.16,2025-04-15
1222,4675,140,5,0.2,2025-01-24
1223,4509,6275,1,0.15,2025-08-12
1224,4863,8091,4,0.26,2025-06-23
1225,6885,9707,4,0.26,2025-03-25
1226,639,10904,3,0.21,2024-10-08
1227,1595,18997,5,0.12,2025-02-23
1228,3685,1517,4,0.18,2024-03-24
1229,7878,1671,4,0.04,2025-08-07
1230,311,16478,1,0.26,2024-09-08
1231,8331,15686,5,0.1,2025-03-12
1232,8081,4372,3,0.09,2025-07-18
1233,512,13648,5,0.1,2024-10-16
1234,6079,2403,4,0.02,2024-06-10
1235,2043,3961,5,0.15,2024-08-01
1236,2343,2542,2,0.29,2024-11-02
1237,1965,14542,2,0.07,2025-06-18
1238,1152,6692,2,0.27,2025-04-15
1239,8921,1241,1,0.01,2024-09-16
1240,1719,19663,3,0.18,2024-06-07
1241,4900,140,5,0.19,2024-01-08
1242,7763,8281,5,0.11,2025-05-24
1243,3570,6667,3,0.12,2024-10-12
1244,477,12051,4,0.27,2025-04-12
1245,3302,12880,3,0.03,2023-11-05
1246,4637,1972,2,0.05,2025-03-27
1247,9897,11414,4,0.24,2025-01-16
1248,2878,158,5,0.08,2024-10-18
1249,8352,9324,4,0.02,2025-07-07
1250,9133,1840,2,0.16,2024-01-15
1251,2438,7127,5,0.15,2023-08-29
1252,4787,6335,4,0.14,2025-01-18
1253,2056,3403,1,0.15,2025-02-19
1254,1148,18183,3,0.27,2024-11-30
1255,7890,10264,2,0.01,2024-11-03
1256,7846,5425,1,0.08,2024-05-29
1257,6640,17646,1,0.16,2024-01-30
1258,876,9213,1,0.04,2023-12-17
1259,9765,4546,3,0.01,2023-10-04
1260,6801,19221,5,0.19,2025-02-03
1261,3891,5825,1,0.28,2025-02-13
1262,4188,9025,3,0.3,2025-04-14
1263,6876,18297,4,0.27,2024-12-30
1264,1352,10144,4,0.29,2025-02-03
1265,7994,201,3,0.22,2024-09-09
1266,1282,3194,3,0.04,2024-10-09
1267,6863,19130,3,0.09,2024-11-02
1268,9993,4452,1,0.16,2025-07-02
1269,1770,4430,3,0.25,2025-06-20
1270,4105,17133,5,0.01,2024-04-07
1271,8826,17609,5,0.19,2024-09-22
1272,8184,1753,4,0.15,2025-04-24
1273,359,18932,5,0.28,2024-05-28
1274,2728,5820,2,0.16,2024-04-15
1275,1981,209,2,0.04,2024-12-08
1276,5741,4922,2,0.08,2024-12-08
1277,8619,9985,1,0.14,2024-08-29
1278,1786,18555,2,0.04,2024-11-28
1279,2670,10851,4,0.3,2024-12-09
1280,7196,14847,5,0.03,2024-11-19
1281,5816,1399,4,0.09,2025-05-19
1282,9735,14907,4,0.07,2025-02-15
1283,396,7112,4,0.0,2025-04-27
1284,7858,3840,3,0.17,2025-02-19
1285,8567,14873,1,0.25,2025-01-26
1286,7413,17347,3,0.23,2024-01-14
1287,6121,15529,4,0.2,2024-06-23
1288,7109,7039,1,0.22,2025-07-21
1289,1972,6836,1,0.21,2024-01-06
1290,2823,19821,2,0.06,2024-09-29
1291,3728,19174,3,0.22,2024-03-20
1292,8745,1180,1,0.01,2024-09-03
1293,495,14022,4,0.03,2025-01-23
1294,6153,13255,2,0.12,2024-06-09
1295,5350,14103,5,0.16,2023-08-23
1296,1009,2070,1,0.17,2024-10-19
1297,9936,19607,4,0.23,2023-12-29
1298,4313,17505,2,0.19,2024-01-15
1299,4541,11809,1,0.27,2024-05-08
1300,8065,6915,2,0.22,2025-03-05
1301,6495,6505,1,0.11,2025-01-21
1302,2491,11687,5,0.13,2025-05-25
1303,2126,6681,4,0.01,2025-06-24
1304,1542,8829,3,0.05,2024-12-09
1305,8793,16906,3,0.29,2024-06-28
1306,8869,6922,1,0.29,2023-09-03
1307,7024,240,3,0.18,2025-06-06
1308,653,3554,2,0.06,2024-09-17
1309,8107,15151,2,0.26,2023-11-07
1310,2256,19519,2,0.15,2023-10-08
1311,5706,1790,3,0.11,2025-04-18
1312,2401,17351,2,0.25,2024-04-02
1313,4954,17763,3,0.24,2023-11-25
1314,8386,2022,2,0.21,2025-02-24
1315,7526,13254,5,0.17,2023-09-15
1316,9078,12279,5,0.18,2023-12-15
1317,9876,15618,2,0.1,2024-10-15
1318,477,17559,5,0.13,2024-06-05
1319,4871,2817,4,0.05,2023-11-10
1320,8986,10573,3,0.27,2024-08-16
1321,8751,18497,3,0.2,2024-05-31
1322,3774,19596,3,0.1,2024-06-29
1323,4536,11348,2,0.06,2023-09-04
1324,8600,11980,2,0.03,2023-10-20
